player_id,player_name,specific_position,specific_position_consistency_at5,topk_neighbors,topk_neighbor_categories
382,Suk Hyun-Jun,ST,1.0,"I. Saadi, S. Long, Sergio León, G. Sio, P. Crouch","ST, ST, ST, ST, ST"
383,D. Tadić,CAM,0.0,"F. Chiesa, M. Reus, D. Berardi, Felipe Anderson, Lucas Pérez","RW, LW, RW, RW, ST"
394,B. Nuytinck,CB,1.0,"N. Subotić, Raúl Navas, P. Baysse, V. Jovanović, M. Mavraj","CB, CB, CB, CB, CB"
454,P. van Aanholt,LB,1.0,"K. Gibbs, Douglas Santos, C. Biraghi, M. Gobbi, O. Wendt","LB, LB, LB, LB, LB"
466,D. Pröpper,CM,0.6,"A. Bertolacci, R. Walter, G. Mandjeck, T. Bakayoko, R. Mandragora","CM, CM, CDM, CDM, CM"
471,W. Bony,ST,0.8,"E. Lamela, M. Batshuayi, J. Arp, C. Beauvue, L. Traoré","RW, ST, ST, ST, ST"
625,M. de Roon,CM,1.0,"P. Oniangué, L. Modrić, S. Khedira, P. Schiattarella, Y. Tielemans","CM, CM, CM, CM, CM"
703,M. Yoshida,CB,1.0,"S. Mustafi, C. Smalling, J. Tarkowski, L. Rossettini, O. Vizcarrondo","CB, CB, CB, CB, CB"
1712,K. Tete,RB,1.0,"A. Valencia, Rafael, D. Calabria, A. Touré, I. Abate","RB, RB, RB, RB, RB"
1751,O. Tannane,RW,1.0,"A. Cerci, A. Halilović, R. Ghezzal, L. Öztunali, T. Walcott","RW, RW, RW, RW, RW"
3269,Jordi Alba,LB,0.8,"B. Oczipka, T. Hernández, R. Gosens, R. Bertrand, L. Kurzawa","LB, LB, LW, LB, LB"
3270,Barragán,RB,1.0,"A. Valencia, A. Touré, K. Tete, D. Calabria, I. Abate","RB, RB, RB, RB, RB"
3276,A. Rami,CB,1.0,"Marcelo, I. Konaté, David López, K. Glik, J. Bruma","CB, CB, CB, CB, CB"
3277,Víctor Ruíz,CB,1.0,"Jemerson, Mario Hermoso, R. Thomas, J. Morel, P. Djilobodji","CB, CB, CB, CB, CB"
3278,Bruno Saltor,RB,1.0,"Javi López, Martín, D. Opare, A. Souquet, M. Deplagne","RB, RB, RB, RB, RB"
3280,É. Banega,CM,1.0,"N. Keïta, Álex Granell, C. Aránguiz, P. Højbjerg, J. Féret","CM, CM, CM, CM, CM"
3281,Juan Bernat,LB,0.2,"Alex Sandro, F. Ribéry, M. Mandžukić, L. Insigne, Ramadan Sobhi","LB, LW, ST, LW, LW"
3282,Canales,CAM,0.0,"Dani Raba, Y. Salibur, R. Mahrez, X. Shaqiri, Juan Mata","RW, RW, RW, RW, RW"
3286,Dani Parejo,CM,0.6,"L. Torreira, M. Badelj, F. Viviani, M. Pjanić, Oriol Romeu","CM, CDM, CM, CM, CDM"
3287,Portu,ST,0.0,"A. Ciciretti, C. Ünder, N. El Zhar, A. Yarmolenko, Suso","CAM, RW, RW, RW, RW"
3290,Aduriz,ST,0.8,"A. Barnes, J. Córdoba, D. Selke, G. Laborde, E. Ünal","CB, ST, ST, ST, ST"
3291,Paco Alcácer,ST,0.4,"E. Thommy, R. Pereyra, S. Zoller, K. Karaman, F. Andone","LW, CAM, ST, LW, ST"
3293,P. Piatti,LW,0.8,"Ivi, L. Bittencourt, N. Redmond, Y. Bolasie, Álex Berenguer","LW, LW, LW, RW, LW"
3300,Albiol,CB,1.0,"J. Stones, V. Kompany, J. Matip, D. Rugani, J. Boateng","CB, CB, CB, CB, CB"
3304,Nacho,CB,1.0,"V. Jovanović, Thiago Silva, P. Jones, F. Fazio, Raúl Navas","CB, CB, CB, CB, CB"
3306,Sergio Ramos,CB,1.0,"D. Astori, A. Romagnoli, G. Chiellini, N. Moisander, P. Kimpembe","CB, CB, CB, CB, CB"
3308,Pedro Mendes,CB,1.0,"P. Jagielka, S. De Maio, D. Da Silva, S. Kjær, M. Bani","CB, CB, CB, CB, CB"
3309,R. Varane,CB,1.0,"Unai Núñez, David López, N. N'Koulou, N. Stark, J. Tah","CB, CB, CB, CB, CB"
3310,Marcelo,LB,0.4,"S. Kolašinac, D. Laxalt, J. Roussillon, J. Mojica, L. Spinazzola","LB, LW, LB, LW, LW"
3313,José Callejón,RW,1.0,"F. Thauvin, Fede Cartabia, B. Traoré, A. Yarmolenko, Malcom","RW, RW, RW, RW, RW"
3314,Á. di María,RW,0.8,"Mohamed Salah, J. Iličić, N. Pépé, R. Sterling, A. Robben","RW, ST, RW, RW, RW"
3315,L. Diarra,CDM,0.6,"J. Weigl, S. Lobotka, V. Koziello, L. Biglia, S. Prcić","CDM, CM, CM, CDM, CDM"
3317,Granero,CM,0.4,"M. Valoti, S. Sturaro, Á. Nagy, E. Bardhi, M. Krohn-Dehli","CM, CM, CDM, CAM, LW"
3318,S. Khedira,CM,1.0,"P. Oniangué, J. Livermore, L. Modrić, M. de Roon, Y. Tielemans","CM, CM, CM, CM, CM"
3319,M. Özil,CAM,0.4,"David Silva, M. Kruse, C. Eriksen, W. Khazri, Rafinha","CAM, ST, CAM, ST, CM"
3320,N. Şahin,CDM,0.4,"A. Rabiot, T. Monconduit, S. Özcan, P. Hernández, S. N'Zonzi","CM, CDM, CM, CM, CDM"
3321,K. Benzema,ST,1.0,"C. Immobile, H. Kane, L. Suárez, G. Caprari, T. Deeney","ST, ST, ST, ST, ST"
3322,Cristiano Ronaldo,LW,0.0,"J. Augustin, L. Suárez, S. Agüero, P. Aubameyang, M. Thuram","ST, ST, ST, ST, ST"
3323,G. Higuaín,ST,1.0,"Maxi Gómez, C. Stuani, C. Benteke, A. Finnbogason, C. Diabaté","ST, ST, ST, ST, ST"
3324,Álvaro Morata,ST,1.0,"F. Quagliarella, E. Džeko, A. Finnbogason, T. Deeney, C. Benteke","ST, ST, ST, ST, ST"
3325,Juanfran,RB,1.0,"Cédric Soares, Rafael, Zaldúa, Hugo Mallo, K. Tete","RB, RB, RB, RB, RB"
3326,Jesé Rodríguez,LW,0.4,"Burgui, D. Welbeck, Y. En-Nesyri, M. Terrier, C. Austin","LW, ST, ST, LW, ST"
3327,Joselu,ST,0.6,"S. Okazaki, B. Nivet, M. Sau, F. Di Santo, A. Maxim","ST, CAM, ST, ST, CAM"
3334,Dani Alves,RB,1.0,"Sergi Roberto, K. Walker, J. Kimmich, J. Sala, M. De Sciglio","RB, RB, RB, RB, RB"
3335,Bartra,CB,1.0,"Lombán, J. Vestergaard, H. Badstuber, S. de Vrij, V. van Dijk","CB, CB, CB, CB, CB"
3337,Fontàs,CB,1.0,"J. Alonso, D. Upamecano, H. Moreno, K. Rekik, Jemerson","CB, CB, CB, CB, CB"
3338,Sergi Gómez,CB,1.0,"Ximo Navarro, L. Perrin, C. Schindler, J. Evans, F. Lejeune","CB, CB, CB, CB, CB"
3339,Montoya,RB,1.0,"H. Traoré, B. Bereszyński, M. Deplagne, A. Souquet, D. Foulquier","RB, RB, RB, RB, RB"
3340,Muniesa,CB,1.0,"S. Falette, Leandro Castán, A. Diallo, M. Kamiński, Ş. Radu","CB, CB, CB, CB, CB"
3341,Piqué,CB,1.0,"K. Manolas, G. Pezzella, Unai Núñez, M. Škriniar, N. N'Koulou","CB, CB, CB, CB, CB"
3344,Rafinha,CM,0.0,"J. Rodríguez, S. Sessègnon, Pablo Fornals, Y. Benzia, E. Çolak","CAM, CAM, CAM, CAM, CAM"
3345,Thiago Alcântara,CM,0.6,"P. Lasne, N. Keïta, J. Draxler, R. Freuler, Dani García","CM, CM, LW, CM, CDM"
3346,Sergio Busquets,CDM,0.8,"Lucas Leiva, Fernandinho, J. Seri, A. Tameze, T. Motta","CDM, CDM, CM, CDM, CDM"
3347,Sergi Roberto,RB,1.0,"J. Kimmich, Dani Alves, J. Sala, João Cancelo, K. Malcuit","RB, RB, RB, RB, RB"
3348,Deulofeu,RW,1.0,"T. Walcott, C. Ünder, O. Tannane, Lucas Vázquez, Jason","RW, RW, RW, RW, RW"
3350,Fàbregas,CM,0.6,"L. Goretzka, S. Serdar, Mohamed Elneny, M. Vecino, L. Modrić","CM, CM, CDM, CDM, CM"
3351,Kiko Femenía,RB,0.6,"P. Kadeřábek, Pablo Maffeo, M. Lazzari, P. Faragò, Nélson Semedo","RB, RB, RW, RW, RB"
3353,Iniesta,CM,0.8,"M. Hamšík, H. Aouar, B. Matuidi, K. Linetty, G. Bonaventura","CM, CM, CDM, CM, CM"
3358,Cristian Tello,LW,0.6,"Burgui, Nacho Gil, Jonathan Cafu, Iñigo Córdoba, F. Maouassa","LW, RW, RW, LW, LW"
3359,L. Messi,RW,0.0,"R. Lukaku, P. Dybala, A. Finnbogason, M. Batshuayi, S. Haller","ST, CAM, ST, ST, ST"
3360,Pedro,RW,0.0,"C. Austin, Jesé Rodríguez, J. Pastore, A. Kramarić, Burgui","ST, LW, CM, ST, LW"
3361,A. Sánchez,LW,0.8,"S. Mané, Neymar, Philippe Coutinho, A. Rebić, M. Depay","LW, LW, LW, ST, LW"
3384,A. Guardado,CM,0.8,"D. Cataldi, W. Rooney, É. Banega, S. Davis, N. Keïta","CM, ST, CM, CM, CM"
3407,Ramalho,CB,1.0,"Bastos, T. Cionek, F. Romagna, Azpilicueta, A. Izzo","CB, CB, CB, CB, CB"
3408,Saborit,LB,1.0,"F. Tabanou, B. Martella, M. Suttner, Y. Andreu, Danilo Avelar","LB, LB, LB, LB, LB"
3409,San José,CM,0.4,"S. Ascacíbar, J. Guilavogui, Tomás Pina, F. Magnanelli, A. Maier","CDM, CDM, CM, CDM, CM"
3413,Ander Herrera,CM,0.6,"A. Acquah, Everton Luiz, M. Fellaini, G. Escalante, F. Balmont","CM, CDM, CM, CDM, CM"
3414,Iturraspe,CM,0.8,"J. Shelvey, J. Baumgartlinger, D. Fletcher, J. Marié, Pere Pons","CM, CDM, CM, CM, CM"
3416,Javi Martínez,CDM,0.6,"A. Tameze, Lucas Leiva, V. Koziello, J. Weigl, S. Lobotka","CDM, CDM, CM, CDM, CM"
3420,Susaeta,RW,0.2,"J. Bamba, P. Groß, Ibai Gómez, A. Hunt, M. Reus","RW, CAM, LW, CAM, LW"
3421,De Marcos,RB,0.8,"T. Meunier, Pablo Maffeo, A. Florenzi, K. Trippier, M. Lazzari","RB, RB, RB, RB, RW"
3423,Ibai Gómez,LW,0.0,"A. Fulgini, Y. Salibur, M. Leckie, A. Townsend, J. Ward-Prowse","RW, RW, RW, RW, RW"
3425,Muniain,LW,0.0,"O. Duda, E. Çolak, S. Sessègnon, J. Pastore, M. Özil","CDM, CAM, CAM, CM, CAM"
3431,João Miranda,CB,1.0,"J. Vestergaard, J. Murillo, P. Jones, Sidnei, C. Jullien","CB, CB, CB, CB, CB"
3433,D. Godín,CB,1.0,"N. Aké, C. Jullien, A. Hack, Miquel, A. Mawson","CB, CB, CB, CB, CB"
3434,Filipe Luis,LB,1.0,"Jorge, Alberto Moreno, Sergio Escudero, M. Halstenberg, B. Chilwell","LB, LB, LB, LB, LB"
3436,Javi Manquillo,LB,0.6,"Cuco Martina, E. Seka, A. Bamba, Danilo Avelar, B. Martella","LB, CB, RB, LB, LB"
3441,Gabi,CM,0.6,"J. Marié, C. Kramer, Illarramendi, S. Defour, A. Zambo Anguissa","CM, CDM, CM, CM, CDM"
3443,Koke,CM,0.6,"M. Lanzini, T. Mangani, A. Mooy, Álex Granell, F. Fajr","CAM, CM, CM, CM, RW"
3447,Juanfran,RB,0.8,"Pedro López, Marc Navarro, S. Widmer, F. Hadergjonaj, A. Touré","RB, RB, RW, RB, RB"
3450,R. Falcao,ST,1.0,"S. Haller, Rodrigo, E. Rivière, Y. Ōsako, Roberto Firmino","ST, ST, ST, ST, ST"
3451,Adrián López,ST,0.0,"L. Ocampos, Ivi, M. Niang, Y. Carrasco, L. Bittencourt","LW, LW, LW, LW, LW"
3460,Coke,RB,1.0,"M. Lowton, E. Schelotto, M. Deplagne, I. M'baye, D. Yedlin","RB, RB, RB, RB, RB"
3463,F. Fazio,CB,1.0,"V. Jovanović, D. Astori, Raúl Navas, V. van Dijk, P. Jones","CB, CB, CB, CB, CB"
3464,Luna,LB,1.0,"Luisinho, C. Traoré, Rogério, B. Martella, O. Haddadi","LB, LB, LB, LB, LB"
3465,Fernando Navarro,LB,0.8,"T. Kongolo, F. Moubandje, L. Hernández, C. Traoré, N. Murru","LB, LB, CB, LB, LB"
3466,Alexis,CB,0.8,"M. Kelly, A. Caracciolo, N. Tomović, R. Shawcross, A. Ferrari","CB, CB, CB, CB, RB"
3468,Juan Cala,CB,1.0,"D. Siovas, C. Clark, A. Ogbonna, J. Vuković, Pablo","CB, CB, CB, CB, CB"
3470,Campaña,CM,0.6,"A. Mooy, L. Deaux, Recio, L. Memushaj, J. Martin","CM, CDM, CDM, CM, CM"
3474,Jesús Navas,RW,0.8,"L. Narsingh, D. Lazović, Iván Alejo, De Marcos, Suso","RW, RW, RW, RB, RW"
3475,D. Perotti,LW,1.0,"T. Inui, A. Martial, Y. Konoplyanka, L. Bittencourt, I. Perišić","LW, LW, LW, LW, LW"
3476,I. Rakitić,CM,0.6,"M. Vecino, L. Modrić, Mohamed Elneny, Y. Tielemans, M. Verratti","CDM, CM, CDM, CM, CM"
3484,Luis Alberto,ST,0.0,"A. Ljajić, N. Sliti, A. Taarabt, E. Forsberg, Isco","CAM, LW, CAM, CAM, CAM"
3496,Sergio Postigo,CB,1.0,"F. Schär, Álvaro González, K. Papadopoulos, W. Reid, J. Tarkowski","CB, CB, CB, CB, CB"
3503,Raúl García,CAM,0.6,"Eraso, Y. Poulsen, P. Groß, M. Uth, W. Hughes","CAM, ST, CAM, ST, CAM"
3510,Timor,CDM,0.6,"G. Poblete, M. Lacen, W. Lautoa, Gumbau, M. Büchel","CDM, CDM, CDM, CM, CM"
3523,F. Lejeune,CB,1.0,"J. Vuković, C. Kabasele, Juan Cala, J. Evans, F. Acerbi","CB, CB, CB, CB, CB"
3526,M. Musacchio,CB,1.0,"A. Mandi, T. Alderweireld, L. Koscielny, M. Ginter, Wallace","CB, CB, CB, CB, CB"
3529,Mario,RB,1.0,"R. Rosales, L. De Silvestri, B. Bereszyński, K. Naughton, I. Abate","RB, RB, RB, RB, RB"
3531,C. Zapata,CB,1.0,"K. Akpoguma, B. Stambouli, J. Koundé, L. Koscielny, Diego Llorente","CB, CB, CB, CB, CB"
3534,Jaume Costa,LB,1.0,"O. Haddadi, Luisinho, Jorge, I. Strinić, José Gayá","LB, LB, LB, LB, LB"
3535,J. de Guzmán,CM,0.6,"W. Rooney, J. Féret, A. Guardado, Walace, C. Aránguiz","ST, CM, CM, CDM, CM"
3538,M. Wakaso,CM,0.4,"P. Hetemaj, Pedro Mosquera, S. Clucas, C. Brunt, A. Benali","CM, CDM, CM, RW, RW"
3542,Trigueros,CM,0.6,"D. Latza, A. Bertolacci, N. Matić, Saúl, T. Monconduit","CM, CM, CDM, CM, CDM"
3543,Borja Valero,CAM,0.0,"H. Winks, C. Aránguiz, João Moutinho, S. Davis, O. Etebo","CM, CM, CM, CM, LW"
3560,Nacho Monreal,CB,1.0,"A. Diallo, B. Hübner, Muniesa, Íñigo Martínez, A. Rüdiger","CB, CB, CB, CB, CB"
3563,Isco,CAM,0.2,"A. Ljajić, M. Götze, M. Kruse, T. Lemar, Luis Alberto","CAM, CM, ST, LW, ST"
3566,Camacho,CDM,1.0,"F. Lustenberger, N. de Jong, Otávio, M. Lehmann, L. Tousart","CDM, CDM, CDM, CDM, CDM"
3568,Recio,CDM,0.0,"J. Martin, Campaña, V. Rongier, A. Mooy, P. Højbjerg","CM, CM, CM, CM, CM"
3571,Joaquín,RW,0.2,"J. Brandt, F. Tait, T. Lemar, P. De Blasis, Gonçalo Guedes","LW, RW, LW, LW, LW"
3572,Portillo,CAM,0.2,"A. Carrillo, M. Leckie, E. Brignola, N. Dyer, A. Halilović","RW, RW, CAM, RW, RW"
3573,J. Toulalan,CDM,0.0,"J. Bruma, R. Knoche, F. Roncaglia, Y. Salmier, P. Jagielka","CB, CB, CB, CB, CB"
3576,Juanmi,ST,0.4,"M. Philipp, I. Niane, J. Izquierdo, D. Cheryshev, Nolito","ST, ST, LW, LW, LW"
3577,S. Rondón,ST,0.8,"Sergi Enrich, W. Khazri, C. Théréau, J. Ayew, P. Nakoulma","ST, ST, LW, ST, ST"
3595,Beñat,CM,0.2,"O. Duda, M. Locatelli, P. Diop, D. Kohr, K. Boateng","CDM, CDM, CDM, CDM, CM"
3605,Jorge Molina,ST,1.0,"G. Sio, D. Origi, Y. Poulsen, A. Delort, Munir","ST, ST, ST, ST, ST"
3642,Ramis,CB,1.0,"W. Orban, L. Koscielny, R. Knoche, Paulo Oliveira, H. Nordtveit","CB, CB, CB, CB, CB"
3644,Bigas,CB,1.0,"Z. Feddal, C. Lenglet, J. Morel, A. Costa, J. Alonso","CB, CB, CB, CB, CB"
3645,Chory Castro,LW,1.0,"R. van La Parra, E. Giaccherini, Álex Berenguer, P. Sisto, Bruma","LW, LW, LW, LW, LW"
3650,Tomás Pina,CM,0.6,"V. Behrami, San José, D. Fletcher, J. Shelvey, J. Aholou","CDM, CM, CM, CM, CDM"
3657,T. Hemed,ST,0.8,"F. Sammaritano, G. Murray, S. Okazaki, B. Petković, P. Crouch","LW, ST, ST, ST, ST"
3667,De La Bella,LB,1.0,"C. Daniels, T. Pellenard, M. Ostrzolek, C. Fuchs, Y. Andreu","LB, LB, LB, LB, LB"
3671,Íñigo Martínez,CB,0.8,"W. Hoedt, Felipe, A. Laporte, B. Hübner, A. Djiku","CB, RB, CB, CB, CB"
3674,Markel Bergara,CM,0.2,"I. Hayden, C. Doukouré, J. Grimm, Andrei Girotto, D. Brašanac","CDM, CDM, CDM, CDM, CM"
3676,Illarramendi,CM,0.6,"S. Defour, C. Kramer, Gabi, J. Marié, I. Gueye","CM, CDM, CM, CM, CDM"
3678,Xabi Prieto,CAM,0.2,"A. Ciciretti, F. Kessié, Carlos Soler, Suso, Portu","CAM, CM, RW, RW, ST"
3680,Zurutuza,CM,0.8,"A. Bertolacci, Dani García, A. Rabiot, D. Latza, Jozabed","CM, CDM, CM, CM, CM"
3682,A. Griezmann,ST,0.6,"J. Lingard, Raffael, S. Haller, Y. Ōsako, G. Ramírez","CAM, ST, ST, ST, CAM"
3692,Bernardo Espinosa,CB,1.0,"F. Vicari, N. Spolli, Naldo, C. Smalling, A. Christensen","CB, CB, CB, CB, CB"
3695,Álvaro González,CB,1.0,"Sergio Postigo, M. Lemos, F. Schär, S. Kjær, O. Vizcarrondo","CB, CB, CB, CB, CB"
3704,P. Diop,CDM,0.4,"Pere Pons, I. Sangaré, D. Kohr, Mohamed Elneny, S. Fofana","CM, CM, CDM, CDM, CM"
3705,Adrián,CDM,0.6,"D. Latza, Cafú, G. Mandjeck, T. Bakayoko, A. Bertolacci","CM, CDM, CDM, CDM, CM"
3710,K. Babacar,ST,1.0,"A. Matri, J. Defoe, P. Cutrone, O. Giroud, G. Lapadula","ST, ST, ST, ST, ST"
3714,C. Stuani,ST,1.0,"C. Benteke, V. Ibišević, Maxi López, D. Gayle, S. Wagner","ST, ST, ST, ST, ST"
3735,Juankar,LB,1.0,"F. Ricca, G. Bong, C. Fuchs, M. Suttner, Y. Andreu","LB, LB, LB, LB, LB"
3750,Balenziaga,LB,1.0,"M. Zeegelaar, Luisinho, O. Haddadi, P. Jaroszyński, M. Plattenhardt","LB, LB, LB, LB, LB"
3788,Jordi Amat,CB,1.0,"K. Koulibaly, P. Kimpembe, Ö. Toprak, T. Vermaelen, E. Mangala","CB, CB, CB, CB, CB"
3791,Z. Feddal,CB,1.0,"A. Costa, Bigas, E. Moretti, C. Lenglet, M. Niakhaté","CB, CB, CB, CB, CB"
3795,H. Moreno,CB,0.8,"Fontàs, J. Alonso, D. Upamecano, M. Sarr, Juan Jesus","CB, CB, CB, CB, LB"
3797,Víctor Sánchez,RB,1.0,"P. Zabaleta, D. Simpson, S. Yago, J. Ward, K. Amian","RB, RB, RB, RB, RB"
3798,Dídac Vilá,LB,1.0,"K. Gibbs, Luisinho, Luna, Balenziaga, O. Haddadi","LB, LB, LB, LB, LB"
3802,Philippe Coutinho,LW,0.6,"A. Sánchez, Neymar, S. Mané, M. Hamšík, Iniesta","LW, LW, LW, CM, CM"
3803,Sergi Darder,CM,0.6,"T. Rincón, G. Krychowiak, Medrán, D. Baselli, I. Gueye","CM, CDM, CM, CM, CDM"
3806,Javi López,RB,1.0,"D. Opare, Martín, Bruno Saltor, J. Cordoval, Pedro López","RB, RB, RB, RB, RB"
3816,Sergio García,ST,1.0,"E. Ünal, G. Laborde, I. Saadi, Loren Morón, Sergio León","ST, ST, ST, ST, ST"
3827,Hugo Mallo,RB,1.0,"K. Naughton, R. Rosales, Mario, T. Alexander-Arnold, D. Foulquier","RB, RB, RB, RB, RB"
3828,Raúl Navas,CB,1.0,"V. Jovanović, Víctor Ruíz, B. Nuytinck, P. Jones, N. Subotić","CB, CB, CB, CB, CB"
3840,Iago Aspas,RW,0.2,"Iuri Medeiros, F. Bartels, Gerard Moreno, T. Müller, P. Dybala","RW, ST, ST, ST, CAM"
3843,F. Orellana,RW,1.0,"R. Sterling, C. Pulisic, Rony Lopes, Á. di María, G. Bale","RW, RW, RW, RW, RW"
3866,M. Iturra,CDM,0.4,"R. Chibsah, V. Behrami, Iturraspe, J. Baumgartlinger, A. Ekdal","CM, CDM, CM, CDM, CM"
3874,Kike García,ST,1.0,"A. Delort, Munir, Sergi Enrich, G. Sio, J. Augustin","ST, ST, ST, ST, ST"
3875,Borja Bastón,ST,1.0,"Roger, Sergio León, E. Boateng, G. Laborde, P. Cutrone","ST, ST, ST, ST, ST"
3885,L. Cabrera,CB,0.6,"B. Dibassy, Diego González, M. Capuano, F. Peluso, N. Pallois","LB, CB, CB, LB, CB"
3916,G. Cabral,CB,1.0,"I. Traoré, S. Kjær, A. Rami, I. Konaté, Jorge Meré","CB, CB, CB, CB, CB"
3920,Pedro López,RB,1.0,"Martín, J. Cordoval, J. Kenny, Juanfran, D. Yedlin","RB, RB, RB, RB, RB"
3928,Vicente Iborra,CDM,0.8,"Guilherme, D. De Rossi, E. Pulgar, G. Pizarro, F. Frei","CDM, CDM, CDM, CDM, CM"
3934,N. El Zhar,RW,1.0,"R. Ghezzal, A. Yarmolenko, Lucas Vázquez, C. Ünder, Fede Cartabia","RW, RW, RW, RW, RW"
3937,Roger,ST,1.0,"E. Boateng, Borja Bastón, P. Cutrone, D. Falcinelli, Sergio León","ST, ST, ST, ST, ST"
3970,Gálvez,CB,1.0,"J. Gouweleeuw, David García, C. Yamberé, C. Kerbrat, A. Dragović","CB, CB, CB, CB, CB"
3974,D. Suárez,RB,1.0,"F. Guilbert, T. Gebre Selassie, L. Dubois, D. Foulquier, G. Donati","RB, RB, RB, RB, RB"
4009,M. Lacen,CDM,0.6,"Pedro Mosquera, M. Büchel, Thiago Maia, Zurutuza, G. Mandjeck","CDM, CM, CDM, CM, CDM"
4013,Rubén Pérez,CDM,0.8,"B. Zungu, Javi Fuego, J. Hogg, F. Bellugou, P. Bargfrede","CM, CDM, CDM, CDM, CDM"
4014,Pedro León,RW,0.8,"M. Antonio, O. Tannane, K. Bellarabi, M. Dossevi, A. Hahn","ST, RW, RW, RW, RW"
4015,Pablo Sarabia,RW,1.0,"M. Dossevi, F. Ricci, L. Öztunali, A. Hahn, O. Tannane","RW, RW, RW, RW, RW"
4048,Sergi Enrich,ST,1.0,"S. Rondón, L. Mothiba, A. Delort, Kike García, D. Zapata","ST, ST, ST, ST, ST"
